,PC1,PC2,PC3,PC4,PC5,PC6,Max angle,Sample
673,2.2778816,5.2467656,8.064851,4.5468698,2.5209687,0.27197415,90.0,51
674,14.345234,10.372132,0.87724245,2.0060048,4.9066167,5.49312,90.0,51
675,14.515466,9.574267,0.48208222,1.5617309,5.2397857,6.097001,90.0,51
676,13.972045,10.142401,-0.0017641363,1.8430223,4.866801,5.64881,90.0,51
677,13.770974,10.381675,0.23363838,2.2409205,4.8139524,5.977137,90.0,51
678,13.7029705,10.9539795,0.78442466,2.6442623,4.581995,5.4733377,94.0,51
679,14.178067,10.768074,0.33527768,1.5926749,4.774529,5.440755,75.0,51
680,14.395411,10.305409,0.21600223,1.4233553,4.9651504,5.6166553,81.0,51
681,13.743322,10.564133,0.38975632,2.43346,4.702609,5.668443,90.0,51
682,13.356736,10.436861,0.7800784,2.9089527,4.6596313,5.6900444,90.0,51
683,14.683268,9.985772,0.5585955,1.33266,5.17332,5.947269,90.0,52
684,2.5292897,5.296785,7.8723574,4.8685565,1.937004,0.5106794,75.0,52
685,14.1602745,7.011688,0.8810055,1.4952154,6.1817403,7.2450614,90.0,52
686,13.934413,6.81812,1.4355156,2.3587565,6.1364894,7.13609,91.0,52
687,13.699794,10.776724,0.9452344,2.5725453,4.5715923,5.2773094,90.0,52
688,2.1760077,5.114369,8.805387,4.4920864,3.6147342,0.68940943,90.0,52
689,14.168254,6.915745,1.0090423,1.6634742,6.150946,7.1996527,90.0,52
690,2.5856712,5.1153727,8.216055,4.350584,2.4961522,0.37113518,90.0,52
691,2.6601603,4.9553,8.374467,4.1196876,2.911575,0.38290775,90.0,52
692,14.438641,10.370414,-0.30227074,1.010856,4.9496713,5.821025,90.0,52
693,13.767083,10.400033,1.739875,3.136871,4.7692876,6.069057,98.0,52
694,14.765801,8.973354,1.0759495,1.5243462,5.567991,6.5561914,90.0,52
695,14.624956,9.074147,-0.035760723,0.7394703,5.461651,6.536464,90.0,52
696,13.267785,10.609893,1.5537866,3.245903,4.664837,5.5299387,94.0,52
697,13.648906,10.594966,0.9013721,2.7626917,4.691954,5.8677506,90.0,52
698,14.668255,9.409468,1.1246481,1.820511,5.4084125,6.712521,96.0,52
699,14.273147,5.636854,1.5556647,2.627843,6.5133133,8.318068,108.0,53
700,14.639168,8.992985,0.7861877,1.517173,5.562273,6.429971,90.0,53
701,13.9904585,5.3750343,1.2777355,2.524582,6.453657,7.9585104,96.0,53
702,14.426247,7.4616942,1.4048663,1.7580792,6.044374,7.713902,104.0,53
703,14.304111,5.835917,2.0790427,2.891285,6.476264,8.757462,128.0,53
704,14.946708,9.08989,1.2652576,1.3774494,5.5816827,7.009393,102.0,53
705,14.281938,7.2372665,1.4539459,1.9560918,6.122589,7.7519393,105.0,53
706,14.498198,9.186178,1.3637277,2.2365434,5.4820766,7.0847983,100.0,53
707,14.208095,5.769256,1.6438677,2.6005585,6.535855,8.419426,108.0,53
708,14.129249,6.499824,1.3133126,1.8413485,6.354134,7.6332674,95.0,53
709,14.531781,9.484079,-0.19766761,0.7834671,5.305751,6.14092,81.0,53
710,14.127135,9.689977,1.2688174,2.5175707,5.0709677,6.0815043,90.0,53
711,14.6343775,8.609829,1.2398726,1.81357,5.7241106,6.9424105,96.0,53
712,14.284667,7.886134,1.4296013,2.2717009,5.859576,6.9241486,90.0,53
713,14.439509,9.204743,0.60695547,1.7020665,5.364607,6.2064185,90.0,53
714,15.07158,7.9828534,-0.78729934,3.62143,6.0009985,11.381369,101.0,53
715,14.851703,8.037044,-0.6477854,3.596615,6.044509,11.593248,111.0,54
716,13.930899,8.558362,-0.3214011,2.409612,6.0734997,10.2166605,100.0,54
717,13.649927,9.109246,-0.40899038,1.628723,5.5833583,7.8540554,90.0,54
718,14.830083,7.953016,-0.71704614,3.6773114,6.1362643,11.702088,108.0,54
719,13.437308,8.061815,-0.2871686,2.1636581,6.463426,10.392305,98.0,54
720,13.761279,9.198112,-0.54308456,1.5464753,5.692447,8.384851,93.0,54
721,13.734269,9.290032,-0.61236656,1.4023464,5.5448036,7.794743,90.0,54
722,14.34673,8.2541685,-0.7750644,3.1530344,6.164666,11.376757,90.0,54
723,14.3990965,7.120483,2.1006613,2.4656067,6.222462,9.701124,128.0,54
724,13.639736,8.191662,0.18828563,1.928411,6.097981,9.204199,99.0,54
725,13.769332,8.708147,-0.25085947,1.6391206,5.9457693,8.625202,90.0,54
726,13.649555,5.977666,0.4657408,2.0003965,6.7113266,8.424694,90.0,54
727,13.982822,8.843976,0.6765467,2.195398,5.4878907,7.5824366,101.0,54
728,15.26931,7.7088943,-0.84961605,3.8935118,6.0772576,11.839897,98.0,54
729,14.6529255,8.274238,-0.6813913,3.3230345,5.9915714,11.127411,90.0,54
730,15.187766,7.626694,-0.49894655,3.8197021,6.1262436,12.000654,130.0,54
731,14.742304,7.60966,-0.14501692,3.5455663,6.294618,12.0961685,130.0,55
732,14.088219,8.222605,-0.5949995,2.8338583,6.2905555,11.253498,98.0,55
733,15.095781,7.3600755,-0.82431287,3.6845071,6.3727083,11.804249,99.0,55
734,14.446967,8.155375,-0.6059238,3.3801713,6.170205,11.762249,104.0,55
735,14.31129,6.1745925,-0.32099256,2.3351817,7.646334,11.304521,98.0,55
736,14.274033,8.204083,-0.39921445,3.1091893,6.184229,11.342995,109.0,55
737,15.378981,7.5250616,-0.63166255,3.9416118,6.124944,11.904925,126.0,55
738,14.336523,8.073229,-0.9027227,3.1659813,6.2978754,11.646388,90.0,55
739,14.895902,7.0108776,-0.17000997,3.549131,6.6357737,11.72607,118.0,55
740,14.880488,7.773433,-0.90945554,3.6533468,6.224518,11.856622,104.0,55
741,15.016058,7.2928095,-0.76351273,3.6084702,6.460205,11.813358,105.0,55
742,15.481477,7.5628824,-0.74498665,4.037539,6.0623865,11.940772,116.0,55
743,15.269943,7.552231,-0.3377147,3.978698,6.1082945,11.785056,133.0,55
744,14.590922,7.592336,-0.9745796,3.3251476,6.469168,11.862221,94.0,55
745,15.433275,7.465391,-0.8320153,3.9064429,6.167972,11.815277,104.0,55
746,15.5498085,5.715502,-0.28322685,2.262566,6.4353113,11.298171,104.0,55
747,14.506741,7.9481463,-0.5039633,3.4731476,6.2362423,11.919966,112.0,56
748,14.770654,8.1115,-0.5983175,3.8248196,6.0206323,11.635255,108.0,56
749,14.794288,7.1727905,-0.2034308,3.5686996,6.52768,12.265901,130.0,56
750,14.9635315,7.8091316,-0.8998253,3.7882473,6.1838694,11.758913,101.0,56
751,14.455584,7.9240246,-0.87574387,3.2846131,6.342098,11.901025,101.0,56
752,14.778574,7.9190187,-0.81320643,3.60319,6.21479,11.832715,106.0,56
753,14.730727,7.4788747,-0.87874043,3.4840138,6.4630294,12.054295,101.0,56
754,13.631187,8.396799,-0.44669145,1.7743219,6.2400303,9.752827,90.0,56
755,15.838422,5.3320827,-0.20613313,1.9608873,6.385978,11.043049,100.0,56
756,13.756618,8.800314,-0.5151738,1.4290583,5.95664,8.89651,90.0,56
757,14.3679285,5.7431536,-0.03732931,1.6667966,7.5537677,10.500396,93.0,56
758,13.439859,7.213797,-0.24934097,1.9682969,6.932759,10.281416,90.0,56
759,15.98811,5.1537795,-0.2533337,2.0292463,6.4883947,10.757831,90.0,56
760,13.548188,7.107663,-0.34504655,2.5063782,7.0564356,11.002002,95.0,56
761,14.702801,7.6446114,-0.44601333,3.5456636,6.347594,12.180472,118.0,56
762,15.980215,7.285674,-0.8302471,3.938161,5.9682,11.467734,104.0,56
763,15.67748,7.547547,-0.85897034,3.995726,6.0067816,11.752056,104.0,57
764,16.034681,7.317788,-0.7824763,3.9257138,5.945205,11.411857,104.0,57
765,16.06092,7.0396385,-0.62950367,3.7326634,6.059251,11.094279,112.0,57
766,16.16105,7.3947363,-0.72018826,3.831456,5.971621,11.307709,105.0,57
767,15.947866,6.921824,-0.5360806,3.6142607,6.147673,10.972234,135.0,57
768,16.01117,7.468811,-0.9355938,4.0407453,5.9225264,11.606001,104.0,57
769,16.040375,7.4010024,-0.95503503,3.9636672,5.9460635,11.659608,120.0,57
770,15.685721,7.18128,-0.72527725,3.791169,6.107942,11.551944,102.0,57
771,16.210196,7.379324,-0.9451067,4.049595,5.9778304,11.502006,104.0,57
772,16.102858,7.515813,-0.980926,4.0385523,5.945413,11.592853,104.0,57
773,15.790401,7.2768016,-0.7906166,3.8338435,6.04597,11.570839,126.0,57
774,16.191439,7.1856833,-0.72183514,3.8556297,5.9344525,11.211386,126.0,57
775,15.935374,7.41755,-0.8548118,4.0194955,5.8452034,11.544996,118.0,57
776,16.2313,7.313061,-0.81082517,3.9598627,5.8617606,11.294979,126.0,57
777,15.984879,7.1554055,-0.5750163,3.7334487,6.1413007,11.181291,119.0,57
778,13.580293,5.9304366,0.3224908,2.0524802,7.6532674,11.309591,106.0,57
779,14.274213,8.603036,1.8189838,2.8781908,5.6463523,8.480764,118.0,58
780,13.829617,7.5385823,1.2881024,2.066181,6.519337,9.378753,106.0,58
781,13.67499,7.031966,1.3894038,2.5035276,6.7668552,10.283737,114.0,58
782,13.936153,8.033692,0.85096836,1.718885,6.4318733,9.856753,112.0,58
783,15.439109,5.542821,0.16655557,2.3952603,7.0166345,9.770745,111.0,58
784,14.1625595,8.244661,0.9645446,2.9586513,6.047401,9.829797,112.0,58
785,14.063681,6.7739215,1.9195507,3.0637345,6.29274,8.969864,118.0,58
786,13.434391,7.1135297,1.0102907,2.5009723,6.394257,8.572421,98.0,58
787,13.522419,8.146817,0.27134106,2.4219754,6.4906955,10.398557,104.0,58
788,13.804578,6.992526,1.3904659,2.2425442,6.900047,10.953246,118.0,58
789,13.765938,6.5987263,1.4751546,2.5896368,6.9342775,10.750577,119.0,58
790,14.145736,6.2097383,0.031250924,1.546348,7.4194126,10.319931,96.0,58
791,13.669174,7.4170547,1.1286937,2.6135623,6.584308,10.079264,111.0,58
792,13.897762,7.885979,1.1816653,2.091627,6.637742,10.232005,112.0,58
793,-10.179112,15.21666,0.7342575,-0.7267819,9.072276,6.8128395,0.0,58
794,-10.387905,15.425465,0.5254521,-0.9355884,9.281082,7.0216446,0.0,59
795,2.3072655,5.744357,8.110817,5.5627694,2.081832,0.6390055,67.0,59
796,2.2744699,5.1996045,9.18489,5.2869086,2.5953555,1.3118901,63.0,59
797,2.5668223,5.218252,8.490263,4.0019574,3.4630058,0.46650022,117.0,59
798,2.2527773,5.367882,8.747211,5.1259995,2.9749339,1.071774,63.0,59
799,2.260441,5.5509787,8.391589,5.5478306,2.173059,0.9714532,67.0,59
800,2.4689105,5.180802,9.1368475,4.417862,3.8012946,1.0055737,90.0,59
801,2.7239757,4.905046,8.963147,4.6917386,2.722808,1.1129448,90.0,59
802,2.4318,4.9667597,8.551607,4.348493,2.6254067,0.47288686,90.0,59
803,2.601392,5.0892286,8.9508095,4.973235,2.5588756,1.1500641,63.0,59
804,2.536609,4.926674,8.489557,4.084378,3.3094766,0.38434952,104.0,59
805,2.08965,5.1213737,9.09405,4.834477,2.9706507,0.97886854,90.0,59
806,2.3671138,5.0587864,8.640186,4.33375,3.5413022,0.5206809,90.0,59
807,2.1838927,5.0417747,9.324453,4.8801975,3.172042,1.169377,90.0,59
808,2.0790172,5.485961,8.438148,5.287278,2.578638,0.8183543,77.0,59
809,-10.268159,15.305703,0.6452108,-0.81583136,9.1613245,6.9018846,0.0,59
810,2.5577953,5.289683,7.87942,4.773624,1.9796607,0.40038764,90.0,60
811,-10.315942,15.353492,0.597425,-0.8636175,9.209111,6.949672,0.0,60
812,2.5617812,5.595335,7.7576747,5.2568684,1.9592819,0.49093956,41.0,60
813,2.163773,5.0947843,8.559438,4.3680763,3.4438627,0.4355127,90.0,60
814,2.1042175,5.457662,8.806718,5.5653825,2.435658,1.1419293,63.0,60
815,2.2082715,5.2804112,9.210243,5.0866966,3.146488,1.2752212,90.0,60
816,13.44498,10.194455,0.47752416,2.6268415,4.729612,5.5730677,90.0,60
817,2.4743493,5.1641955,9.067493,4.29832,3.8990319,1.0064921,90.0,60
818,1.8723403,5.4198885,8.723995,5.01858,2.7679362,0.8197335,90.0,60
819,2.7386088,4.843808,8.721185,4.419976,2.7015517,0.78943104,90.0,60
820,13.873319,10.351083,1.8127494,3.1268356,4.8151183,6.2675242,104.0,60
821,14.566772,10.027131,0.8221551,1.6937068,5.0838203,5.8039746,90.0,60
822,2.010681,5.249414,9.128235,5.025518,2.9070833,1.0640974,90.0,60
823,2.168328,5.0740194,9.39394,4.8332653,3.2610729,1.2440183,90.0,60
824,14.507961,10.040055,1.0113337,1.8830122,5.063558,5.821936,90.0,60
825,2.326895,5.3683777,8.078525,4.963798,2.1781332,0.50494045,77.0,60
826,-10.342684,15.380235,0.5706815,-0.8903607,9.235855,6.9764147,0.0,61
827,2.4758673,5.13783,9.157177,4.5409966,3.4361668,1.088806,90.0,61
828,-10.327777,15.365308,0.5856056,-0.87543726,9.220932,6.961489,0.0,61
829,-10.257394,15.294925,0.6559919,-0.8050498,9.1505375,6.8911066,0.0,61
830,2.2088535,5.22954,8.219749,4.751718,2.261673,0.40184066,90.0,61
831,2.0887792,5.298264,9.249582,5.498095,2.5439913,1.2284348,63.0,61
832,13.939036,10.905737,1.4025058,2.6643543,4.639334,5.5078454,94.0,61
833,2.9640934,4.9592066,8.288501,4.4183254,2.5803905,0.7003101,71.0,61
834,2.2237206,5.3521466,7.9202704,4.8105416,2.0097315,0.3183068,82.0,61
835,2.499465,5.0489197,9.079224,5.052471,2.6010427,1.2558843,58.0,61
836,2.69897,5.3606763,7.6960273,5.2209845,1.8854597,0.36010662,87.0,61
837,2.724785,5.521423,7.692032,5.368757,1.8482087,0.46032065,68.0,61
838,-10.178474,15.215983,0.7349328,-0.72611004,9.0716,6.8121676,0.0,61
839,2.6488364,5.4469795,7.820724,5.404755,1.691981,0.6632501,63.0,61
840,2.291651,5.0677505,9.247823,5.1597986,2.3969676,1.159518,75.0,61
841,13.363122,10.891404,1.3247049,3.0777466,4.52681,5.3997846,90.0,61
842,14.991648,9.151841,1.6644198,1.704292,5.5648685,6.9757876,104.0,62
843,14.76078,9.432777,1.5820969,2.0608413,5.3752537,6.986754,104.0,62
844,13.520263,10.669974,1.4948361,3.0854032,4.6185064,5.6370354,90.0,62
845,16.088161,5.404013,-0.13637239,1.9815361,6.0657434,10.465375,105.0,62
846,14.2422905,9.74325,1.7301401,2.7959862,5.107537,6.6363115,101.0,62
847,14.354887,9.877293,1.9353998,2.800516,5.0919476,6.573931,104.0,62
848,14.58614,8.333844,2.3772528,2.9383101,5.6893563,8.060781,118.0,62
849,14.871349,9.639764,1.4972234,1.8233992,5.3187556,6.425256,98.0,62
850,14.090878,10.203046,1.8561916,3.004059,4.922885,6.433969,104.0,62
851,14.489912,8.399138,1.3919272,2.0724022,5.6761193,7.2999334,104.0,62
852,14.287241,8.2639885,0.9676079,1.9517217,5.7433624,6.7132463,90.0,62
853,14.3511,10.488121,0.14212818,1.4922848,4.877642,5.588,90.0,62
854,14.900695,8.492387,2.049489,1.9759632,5.7970595,7.6021004,112.0,62
855,13.8780985,10.104028,1.4280921,2.8973153,4.8833447,6.2423964,98.0,62
856,13.844924,6.978495,0.92144877,2.1552489,6.00592,6.935251,90.0,62
857,14.217263,8.925467,1.2286478,2.3791525,5.3818893,6.3711643,90.0,62
858,14.339806,9.238015,2.1512935,3.0543294,5.311992,7.4446087,118.0,63
859,14.138165,10.68965,1.4330615,2.464936,4.752188,5.470849,90.0,63
860,1.9940647,5.3426175,8.918771,4.8794117,3.0876215,0.94086766,90.0,63
861,2.371072,5.026911,9.3299885,4.684035,3.3520145,1.1185753,90.0,63
862,14.358564,6.81107,1.7676969,2.4542332,6.2755466,7.9380116,104.0,63
863,14.199111,7.2278767,2.1917965,3.3183498,5.9658437,8.509954,118.0,63
864,14.320654,9.457744,0.6611808,1.9540193,5.190826,6.0244164,90.0,63
865,15.138408,6.9885726,0.2079201,3.2376297,6.424179,10.245839,112.0,63
866,14.351419,7.640078,0.62843806,3.1372275,6.4074717,10.310132,107.0,63
867,14.298801,7.5473127,1.9483066,2.7366445,6.3700833,10.005222,126.0,63
868,14.40627,8.157413,0.1421676,0.91838837,5.8998733,6.9922385,90.0,63
869,14.737027,7.3844075,0.4011749,3.3110092,6.3661003,10.234976,105.0,63
870,14.444595,7.73683,0.9951409,3.2494822,6.19645,10.006645,116.0,63
871,15.067599,7.12503,0.16034971,3.2816527,6.405413,10.277222,112.0,63
872,14.460838,9.067952,2.1082516,2.9233556,5.426804,7.780177,118.0,63
873,14.825934,8.897198,1.87703,2.1423807,5.603486,6.825439,99.0,63
874,14.143688,7.835613,1.6484159,2.6872082,5.7398624,7.1250863,98.0,64
875,14.707751,8.9175,1.7730662,2.237733,5.582637,7.2315187,104.0,64
876,14.368594,7.9027815,2.240051,3.1715174,5.7608113,7.8363485,111.0,64
877,14.465653,7.863847,1.9881142,2.5635483,5.873795,7.436992,104.0,64
878,13.99896,10.354524,0.66598165,2.2590258,4.8071423,5.600374,90.0,64
879,14.95755,9.265167,1.5964442,1.707771,5.51097,6.9376917,104.0,64
880,14.728448,9.723601,1.8618275,2.255135,5.2545924,6.395379,104.0,64
881,14.761364,8.875708,2.1501899,2.420638,5.578799,7.7090797,118.0,64
882,14.934891,9.3030615,1.8606551,2.0040624,5.474523,6.6226344,99.0,64
883,14.667217,9.675896,1.8886079,2.3972232,5.250071,6.6980944,104.0,64
884,14.578641,8.158849,0.4569917,0.7654003,5.8565164,7.1994543,99.0,64
885,14.74346,9.596715,1.7753953,2.1875334,5.295823,6.385792,97.0,64
886,13.755467,6.7621484,1.0992167,2.5179706,6.013996,7.1233263,90.0,64
887,15.078881,8.894929,1.5298647,1.341195,5.696844,7.0986953,104.0,64
888,14.414727,9.503889,2.0144083,2.8609018,5.2295747,7.0657916,109.0,64
889,14.356458,9.2135515,0.8438934,2.0503328,5.2989902,6.4303627,94.0,64
890,14.442875,7.6693163,1.8129662,2.2434528,5.940866,7.3687983,104.0,65
891,14.25819,8.452764,0.92192835,1.8466167,5.815085,7.591895,99.0,65
892,14.633941,9.194959,1.8851384,2.495854,5.417059,7.482073,112.0,65
893,14.589087,7.4415345,1.8751122,1.9075007,6.076702,7.497636,104.0,65
894,14.389331,8.050458,1.5185097,2.2523284,5.7665176,6.9266143,97.0,65
895,14.410004,9.388631,2.0485456,2.8770878,5.2811975,7.389622,118.0,65
896,14.212061,7.1172795,2.0235426,3.100037,5.977175,7.984608,112.0,65
897,14.933149,8.840264,1.0833051,1.1097976,5.722983,7.055608,98.0,65
898,14.322439,5.8833766,2.1166317,3.0170488,6.4035306,8.95052,132.0,65
899,14.745754,8.638123,1.8198094,2.169667,5.774877,7.403719,104.0,65
900,14.633853,9.117604,-0.0029701714,0.6512747,5.570183,6.49246,90.0,65
901,14.440604,10.145279,1.7714046,2.490745,5.0183635,6.0635414,98.0,65
902,14.594132,7.3271027,2.073711,2.153816,6.166845,8.04277,112.0,65
903,15.03359,8.694133,1.4935657,1.3077077,5.766187,7.0970054,101.0,65
904,14.533629,7.0305023,2.1417117,2.3563275,6.294772,8.735948,124.0,65
905,13.92151,8.292997,1.020924,2.2627873,5.820899,8.042388,102.0,65
906,13.896001,8.491117,1.3701621,2.9773183,5.487603,7.178881,96.0,66
907,14.223318,8.726746,0.11175125,1.4428389,5.610504,6.7660604,90.0,66
908,14.65603,6.653526,0.89036787,2.0030355,6.3968916,8.336712,104.0,66
909,14.702753,8.356319,2.1191576,2.2025752,5.866487,8.258314,118.0,66
910,14.160146,10.201978,1.7863791,2.9570172,4.9960003,6.591365,104.0,66
911,16.133303,5.2023516,-0.14228228,1.8731791,6.1160913,10.607713,118.0,66
912,14.43642,5.9676723,1.1838382,2.4353383,6.802234,9.315893,118.0,66
913,14.335879,9.16779,0.576892,1.6348815,5.469124,7.5569134,104.0,66
914,14.611758,8.02741,1.9354447,1.9609648,6.008732,8.464993,118.0,66
915,14.482287,8.70524,1.7597376,2.5872436,5.7230253,7.8938756,106.0,66
916,14.475171,8.70942,2.345361,3.1126258,5.514767,7.914164,125.0,66
917,13.967575,6.585799,1.2780282,2.4361835,6.2131896,7.6953645,97.0,66
918,14.499977,7.277491,1.3280839,1.691533,6.117289,7.685158,104.0,66
919,14.357847,7.937896,1.967305,2.1593094,6.175276,8.770013,112.0,67
920,14.166172,8.17357,1.154995,2.2100997,5.856011,7.8822236,101.0,67
921,13.933662,6.7788186,0.85912853,1.5863196,6.267279,7.3266487,90.0,67
922,14.32108,7.5467863,2.3063104,3.2458997,5.882912,8.186905,116.0,67
923,14.061038,7.7331176,0.47074693,1.3370526,6.0064087,7.143378,90.0,67
924,14.298829,7.5336266,2.2718692,3.2960532,5.801099,8.368017,119.0,67
925,14.475389,7.9915986,2.3360038,3.109794,5.8197103,8.309577,118.0,67
926,14.21135,6.2994742,2.013145,2.8540852,6.3500404,8.538678,116.0,67
927,14.711222,8.925282,1.1051558,1.5212698,5.7408314,7.3186975,99.0,67
928,14.327091,8.89131,1.8853436,2.894349,5.4707084,7.7220817,111.0,67
929,14.095279,7.2986207,1.8026493,2.6308188,6.0267973,7.6190524,104.0,67
930,14.103013,7.079754,2.0394168,2.7925205,6.1214185,7.6789703,104.0,67
931,13.732264,7.6668534,1.2417866,2.5598161,6.12045,8.463547,104.0,67
932,13.859916,6.841389,1.5968921,2.7593684,6.158708,7.6630487,101.0,68
933,14.012882,8.318109,0.41376203,2.0605152,5.7253313,7.2206454,94.0,68
934,14.477155,8.395576,1.8578812,2.646938,5.781298,7.747886,104.0,68
935,14.21908,7.7915063,1.90592,2.7780535,6.224681,9.578895,118.0,68
936,14.10132,7.3176293,2.167113,2.710409,6.2624784,8.196652,106.0,68
937,14.506557,7.382723,2.1723602,3.1161342,6.1379004,9.760595,133.0,68
938,13.542943,7.2210736,0.97435665,2.4953198,6.186949,8.112578,97.0,68
939,13.673676,8.21983,0.7367101,2.1035876,6.1879134,8.814488,97.0,68
940,14.370379,6.9461555,2.1753864,2.9257693,6.2039247,9.348667,126.0,68
941,14.231486,5.9396534,1.9548603,2.995578,6.4619575,9.028075,126.0,68
942,13.862757,7.9597626,1.4470497,3.0839622,5.760816,7.8690825,104.0,68
943,14.230606,7.5136027,2.0150628,2.3147244,6.364916,8.994781,113.0,68
944,14.114776,6.0384555,1.5099628,2.7314246,6.5932765,8.970156,112.0,68
945,14.38888,8.043585,2.0724168,2.5250921,6.104456,8.671018,112.0,68
946,13.90132,7.617166,1.4327488,2.1646304,6.3135595,9.366875,110.0,68
947,14.013843,8.348139,1.0597564,2.6342137,6.0917864,9.783929,113.0,68
948,14.373601,7.1969867,1.5678605,2.7799416,6.59379,9.81468,118.0,69
949,14.095788,8.434889,1.3563766,2.8106754,5.9572535,8.711129,104.0,69
950,14.218787,7.1736674,1.9349935,2.2679057,6.6401443,9.499841,116.0,69
951,14.212015,8.361544,1.5811533,2.7612686,5.882409,8.884712,112.0,69
952,13.644875,7.290729,1.4467194,2.646041,6.444796,9.211845,108.0,69
953,14.112104,6.9906683,1.7445067,2.556261,6.780765,9.95735,118.0,69
954,13.429963,7.377509,1.1958722,2.6273699,6.4899216,9.330765,104.0,69
955,13.976802,5.808072,1.6350216,2.746391,6.397851,8.03098,101.0,69
956,13.849006,8.641806,0.50575554,2.3022432,6.081516,9.461975,101.0,69
957,13.735667,6.804212,1.4766612,2.4578218,6.5780826,8.879666,106.0,69
958,14.161767,8.214129,1.6194506,3.0495956,5.878729,8.547248,108.0,69
959,13.945668,7.7111754,1.7930061,2.4820623,6.330437,9.378466,112.0,69
960,14.844802,7.040909,0.6302851,2.3941975,6.313446,8.667044,104.0,69
961,14.201454,7.7506585,1.8296857,3.0878537,6.1478143,9.254517,115.0,69
962,14.0070095,7.528711,1.5660573,2.2405982,6.5439806,10.285699,118.0,69
963,14.36396,5.761758,-0.46282718,2.1823475,7.6015277,11.63192,104.0,69
964,14.753775,5.5942464,-0.38413382,2.1929984,7.7090735,11.291873,101.0,70
965,15.818668,5.1067395,-0.14105974,2.187775,6.695889,10.946383,146.0,70
966,15.493356,5.1818385,-0.10936529,2.1030412,7.287419,9.949922,98.0,70
967,14.94806,5.1800637,-0.12074361,2.2452865,7.660024,11.151912,121.0,70
968,15.267628,5.380397,-0.14403717,2.568684,7.394183,10.852262,122.0,70
969,15.815278,5.2549043,-0.1869225,2.347171,6.977481,10.091066,109.0,70
970,15.605872,5.267111,-0.20288488,2.2826624,7.1912527,10.006389,101.0,70
971,15.12818,5.2561655,0.052192453,2.373338,7.587255,10.942846,124.0,70
972,14.124261,6.801714,-0.67264396,3.124603,7.052303,12.214533,102.0,70
973,14.633935,5.1718845,-0.083930664,1.8069708,7.836518,10.869559,104.0,70
974,15.045948,6.541449,-0.43161628,3.4175653,6.850841,11.928283,125.0,70
975,15.236085,6.035122,-0.2810846,3.0861192,7.0842543,11.262385,118.0,70
976,15.174031,6.1252136,-0.39004984,3.1565578,7.0648627,11.438602,116.0,70
977,14.59535,5.285618,-0.38049147,1.9763514,7.7377806,11.319184,108.0,70
978,14.637346,6.5852456,0.59810895,3.2102048,6.819879,12.100231,150.0,70
979,13.867535,10.6004925,1.2566062,2.8128538,4.721973,5.9497557,101.0,70
980,13.943265,10.6376705,-0.057817042,1.9499983,4.657188,5.526969,90.0,72
981,13.77876,9.121045,0.5089865,2.385059,5.21284,6.436359,90.0,72
982,13.764082,10.350516,0.64209384,2.5379198,4.852675,6.3030925,94.0,72
983,13.182365,10.929649,1.2458786,3.2904396,4.4291406,5.4238763,90.0,72
984,13.53376,10.454596,0.07523755,2.3642795,4.671843,5.706418,90.0,72
985,13.622759,9.652486,0.46168408,2.5317254,4.971315,6.0396647,90.0,72
986,13.812573,11.092107,0.94679797,2.5052352,4.522713,5.2517986,90.0,72
987,13.440131,11.155928,1.564088,3.2318687,4.3735385,5.416739,90.0,72
988,14.476025,9.460156,1.378186,2.208818,5.274235,7.3167925,112.0,72
989,13.590364,10.248417,0.063047186,2.308862,4.7642555,5.732517,90.0,72
990,13.783614,10.115812,0.94585323,2.6443555,4.84013,5.8097,90.0,72
991,13.023314,10.798288,1.2648002,3.243712,4.586205,5.337348,90.0,72
992,13.652454,8.044225,1.1430465,2.9844506,5.51069,6.965726,101.0,72
993,13.184676,10.701992,1.523608,3.4008179,4.5434046,5.6017857,90.0,72
994,13.493537,10.61746,0.6442809,2.7070045,4.620218,5.4704657,90.0,72
995,2.3093827,5.0728354,8.968452,4.63679,3.66528,0.6992888,90.0,72
996,14.072104,10.501882,0.37176713,1.99174,4.772234,5.2977586,90.0,73
997,14.001205,10.814882,0.36984485,2.0241523,4.6235514,5.274806,90.0,73
998,13.77944,10.900855,1.6321017,2.9666111,4.6070867,5.5452876,99.0,73
999,2.23187,5.711985,8.087768,5.6553416,2.0967965,0.7202248,64.0,73
1000,2.4707074,5.5294123,7.800654,5.398188,1.8576704,0.5859549,68.0,73
1001,2.1464205,5.089819,8.083844,4.2776523,3.1396313,0.2606018,90.0,73
1002,2.193722,5.7148795,8.310649,5.531702,2.468478,0.9844472,61.0,73
1003,2.1115448,5.0676107,8.547983,4.382605,3.3338246,0.37048942,90.0,73
1004,2.3158033,5.4106526,8.269521,5.242499,2.0312896,0.7700155,75.0,73
1005,2.1099522,5.2950187,8.267828,4.603249,2.971257,0.39964783,90.0,73
1006,2.1919115,5.598782,8.451709,5.4334507,2.6524568,1.0949721,70.0,73
1007,13.760565,10.924798,1.6404845,2.9765997,4.601256,5.522344,90.0,73
1008,2.502393,5.0026064,8.352772,4.265372,2.6758685,0.35140994,90.0,73
1009,2.1054661,5.564533,8.504712,5.5574923,2.3254976,1.0046339,67.0,73
1010,2.2719874,5.1484404,9.048015,4.4055595,3.741386,0.8980108,90.0,73
